238250| 4.92e+02  2.12e-05  4.95e+02 -1.17e+09  5.51e-05  5.15e+03 
238500| 4.92e+02  2.14e-05  5.10e+02 -1.17e+09  5.51e-05  5.16e+03 
238750| 4.92e+02  2.08e-05  4.82e+02 -1.17e+09  5.51e-05  5.16e+03 
239000| 4.92e+02  2.09e-05  5.03e+02 -1.17e+09  5.51e-05  5.17e+03 
239250| 4.92e+02  2.08e-05  4.99e+02 -1.17e+09  5.51e-05  5.18e+03 
239500| 5.37e+05  3.87e+01  3.51e+03 -1.22e+09  5.51e-05  5.18e+03 
239750| 4.91e+02  2.11e-05  5.09e+02 -1.16e+09  5.51e-05  5.19e+03 
240000| 4.91e+02  2.10e-05  4.97e+02 -1.16e+09  5.51e-05  5.19e+03 
240250| 4.91e+02  2.11e-05  5.09e+02 -1.16e+09  5.51e-05  5.20e+03 
240500| 4.91e+02  2.10e-05  5.04e+02 -1.16e+09  5.51e-05  5.20e+03 
240750| 4.90e+02  2.12e-05  4.59e+02 -1.16e+09  5.51e-05  5.21e+03 
241000| 4.90e+02  2.08e-05  5.02e+02 -1.16e+09  5.51e-05  5.21e+03 
241250| 4.90e+02  2.05e-05  4.86e+02 -1.16e+09  5.51e-05  5.22e+03 
241500| 4.90e+02  2.15e-05  5.23e+02 -1.16e+09  5.51e-05  5.22e+03 
241750| 4.90e+02  2.05e-05  5.00e+02 -1.16e+09  5.51e-05  5.23e+03 
242000| 4.90e+02  2.09e-05  5.10e+02 -1.16e+09  5.51e-05  5.23e+03 
242250| 5.75e+05  4.15e+01  5.75e+03 -1.10e+09  5.51e-05  5.24e+03 
242500| 4.89e+02  2.06e-05  4.89e+02 -1.16e+09  5.51e-05  5.24e+03 
242750| 4.89e+02  2.10e-05  4.77e+02 -1.16e+09  5.51e-05  5.25e+03 
243000| 4.89e+02  2.12e-05  4.84e+02 -1.16e+09  5.51e-05  5.25e+03 
243250| 4.89e+02  2.09e-05  4.84e+02 -1.16e+09  5.51e-05  5.26e+03 
243500| 4.88e+02  2.08e-05  5.14e+02 -1.16e+09  5.51e-05  5.26e+03 
243750| 4.88e+02  2.08e-05  4.68e+02 -1.16e+09  5.51e-05  5.27e+03 
244000| 4.88e+02  2.06e-05  4.97e+02 -1.16e+09  5.51e-05  5.27e+03 
244250| 4.88e+02  2.03e-05  4.96e+02 -1.16e+09  5.51e-05  5.28e+03 
244500| 4.88e+02  2.04e-05  4.64e+02 -1.16e+09  5.51e-05  5.29e+03 
244750| 4.87e+02  2.00e-05  4.78e+02 -1.16e+09  5.51e-05  5.29e+03 
245000| 9.50e+05  7.08e+01  7.16e+03 -1.23e+09  5.51e-05  5.30e+03 
245250| 4.87e+02  2.05e-05  4.93e+02 -1.16e+09  5.51e-05  5.30e+03 
245500| 4.87e+02  2.03e-05  4.67e+02 -1.16e+09  5.51e-05  5.31e+03 
245750| 4.87e+02  2.04e-05  4.88e+02 -1.16e+09  5.51e-05  5.31e+03 
246000| 4.86e+02  2.07e-05  4.88e+02 -1.16e+09  5.51e-05  5.32e+03 
246250| 4.86e+02  2.00e-05  4.77e+02 -1.16e+09  5.51e-05  5.32e+03 
246500| 4.86e+02  2.04e-05  5.04e+02 -1.16e+09  5.51e-05  5.33e+03 
246750| 4.86e+02  2.02e-05  4.94e+02 -1.16e+09  5.51e-05  5.34e+03 
247000| 4.86e+02  2.07e-05  4.78e+02 -1.16e+09  5.51e-05  5.34e+03 
247250| 4.85e+02  1.98e-05  4.87e+02 -1.16e+09  5.51e-05  5.35e+03 
247500| 4.85e+02  2.06e-05  4.74e+02 -1.16e+09  5.51e-05  5.35e+03 
247750| 2.17e+06  1.38e+02  2.04e+04 -1.05e+09  5.51e-05  5.36e+03 
248000| 4.85e+02  2.02e-05  4.97e+02 -1.16e+09  5.51e-05  5.36e+03 
248250| 4.85e+02  2.02e-05  4.91e+02 -1.16e+09  5.51e-05  5.37e+03 
248500| 4.85e+02  2.03e-05  4.82e+02 -1.16e+09  5.51e-05  5.37e+03 
248750| 4.84e+02  1.99e-05  4.71e+02 -1.16e+09  5.51e-05  5.38e+03 
249000| 4.84e+02  1.97e-05  4.92e+02 -1.16e+09  5.51e-05  5.38e+03 
249250| 4.84e+02  2.01e-05  4.63e+02 -1.16e+09  5.51e-05  5.39e+03 
249500| 4.84e+02  2.04e-05  4.59e+02 -1.16e+09  5.51e-05  5.40e+03 
249750| 4.84e+02  1.96e-05  4.65e+02 -1.16e+09  5.51e-05  5.40e+03 
250000| 4.83e+02  2.04e-05  4.95e+02 -1.16e+09  5.51e-05  5.41e+03 
250250| 4.83e+02  2.04e-05  4.66e+02 -1.15e+09  5.51e-05  5.41e+03 
250500| 1.13e+06  8.44e+01  9.71e+02 -1.23e+09  5.51e-05  5.42e+03 
250750| 4.83e+02  1.98e-05  4.71e+02 -1.15e+09  5.51e-05  5.42e+03 
251000| 4.83e+02  2.01e-05  4.54e+02 -1.15e+09  5.51e-05  5.43e+03 
251250| 4.82e+02  1.99e-05  4.67e+02 -1.15e+09  5.51e-05  5.43e+03 
251500| 4.82e+02  1.97e-05  4.79e+02 -1.15e+09  5.51e-05  5.44e+03 
251750| 4.82e+02  2.01e-05  4.69e+02 -1.15e+09  5.51e-05  5.44e+03 
252000| 4.82e+02  2.04e-05  4.66e+02 -1.15e+09  5.51e-05  5.45e+03 
252250| 4.82e+02  1.96e-05  4.60e+02 -1.15e+09  5.51e-05  5.45e+03 
252500| 4.81e+02  1.98e-05  4.80e+02 -1.15e+09  5.51e-05  5.46e+03 
252750| 4.81e+02  1.98e-05  4.60e+02 -1.15e+09  5.51e-05  5.47e+03 
253000| 4.81e+02  2.01e-05  4.49e+02 -1.15e+09  5.51e-05  5.47e+03 
253250| 8.88e+04  5.37e+00  7.18e+03 -1.12e+09  5.51e-05  5.48e+03 
253500| 4.81e+02  2.10e-05  5.14e+02 -1.15e+09  5.51e-05  5.48e+03 
253750| 4.80e+02  2.08e-05  4.49e+02 -1.15e+09  5.51e-05  5.49e+03 
254000| 4.80e+02  2.05e-05  4.77e+02 -1.15e+09  5.51e-05  5.49e+03 
254250| 4.80e+02  2.00e-05  4.34e+02 -1.15e+09  5.51e-05  5.50e+03 
254500| 4.80e+02  1.98e-05  4.39e+02 -1.15e+09  5.51e-05  5.50e+03 
254750| 4.79e+02  2.04e-05  4.79e+02 -1.15e+09  5.51e-05  5.51e+03 
255000| 4.79e+02  2.00e-05  4.76e+02 -1.15e+09  5.51e-05  5.51e+03 
255250| 4.79e+02  2.06e-05  4.53e+02 -1.15e+09  5.51e-05  5.52e+03 
255500| 4.79e+02  2.04e-05  4.20e+02 -1.15e+09  5.51e-05  5.53e+03 
255750| 4.79e+02  1.99e-05  4.63e+02 -1.15e+09  5.51e-05  5.53e+03 
256000| 4.82e+02  2.65e-03  7.90e+03 -1.15e+09  5.51e-05  5.54e+03 
256250| 4.78e+02  1.96e-05  4.57e+02 -1.15e+09  5.51e-05  5.54e+03 
256500| 4.78e+02  1.96e-05  4.49e+02 -1.15e+09  5.51e-05  5.55e+03 
256750| 4.78e+02  1.93e-05  4.44e+02 -1.15e+09  5.51e-05  5.55e+03 
257000| 4.78e+02  1.94e-05  4.56e+02 -1.15e+09  5.51e-05  5.56e+03 
257250| 4.77e+02  1.93e-05  4.68e+02 -1.15e+09  5.51e-05  5.56e+03 
257500| 4.77e+02  1.99e-05  4.32e+02 -1.15e+09  5.51e-05  5.57e+03 
257750| 4.77e+02  1.93e-05  4.70e+02 -1.15e+09  5.51e-05  5.57e+03 
258000| 4.77e+02  1.98e-05  4.46e+02 -1.15e+09  5.51e-05  5.58e+03 
258250| 4.76e+02  1.93e-05  4.30e+02 -1.15e+09  5.51e-05  5.59e+03 
258500| 4.76e+02  1.92e-05  4.58e+02 -1.15e+09  5.51e-05  5.59e+03 
258750| 2.76e+04  1.70e+00  6.89e+03 -1.17e+09  5.51e-05  5.60e+03 
259000| 4.76e+02  1.95e-05  4.36e+02 -1.15e+09  5.51e-05  5.60e+03 
259250| 4.76e+02  1.97e-05  4.62e+02 -1.15e+09  5.51e-05  5.61e+03 
259500| 4.75e+02  2.01e-05  4.74e+02 -1.15e+09  5.51e-05  5.61e+03 
259750| 4.75e+02  1.91e-05  4.43e+02 -1.15e+09  5.51e-05  5.62e+03 
260000| 4.75e+02  1.88e-05  4.25e+02 -1.15e+09  5.51e-05  5.62e+03 
260250| 4.75e+02  1.92e-05  4.16e+02 -1.15e+09  5.51e-05  5.63e+03 
260500| 4.75e+02  1.92e-05  4.45e+02 -1.15e+09  5.51e-05  5.63e+03 
260750| 4.75e+02  1.89e-05  4.51e+02 -1.15e+09  5.51e-05  5.64e+03 
261000| 4.74e+02  1.91e-05  4.48e+02 -1.14e+09  5.51e-05  5.65e+03 
261250| 4.74e+02  1.91e-05  4.37e+02 -1.14e+09  5.51e-05  5.65e+03 
261500| 4.91e+02  7.50e-03  3.32e+04 -1.14e+09  5.51e-05  5.66e+03 
261750| 4.74e+02  1.90e-05  4.17e+02 -1.14e+09  5.51e-05  5.66e+03 
262000| 4.73e+02  1.84e-05  4.17e+02 -1.14e+09  5.51e-05  5.67e+03 
262250| 4.73e+02  1.92e-05  4.22e+02 -1.14e+09  5.51e-05  5.67e+03 
262500| 4.73e+02  1.85e-05  4.25e+02 -1.14e+09  5.51e-05  5.68e+03 
262750| 4.73e+02  1.88e-05  4.11e+02 -1.14e+09  5.51e-05  5.68e+03 
263000| 4.73e+02  1.88e-05  4.15e+02 -1.14e+09  5.51e-05  5.69e+03 
263250| 4.72e+02  1.88e-05  4.30e+02 -1.14e+09  5.51e-05  5.70e+03 
263500| 4.72e+02  1.89e-05  4.32e+02 -1.14e+09  5.51e-05  5.70e+03 
263750| 4.72e+02  1.92e-05  4.32e+02 -1.14e+09  5.51e-05  5.71e+03 
264000| 4.72e+02  1.86e-05  4.46e+02 -1.14e+09  5.51e-05  5.71e+03 
264250| 4.85e+02  6.54e-03  1.43e+04 -1.14e+09  5.51e-05  5.72e+03 
264500| 4.72e+02  1.86e-05  4.14e+02 -1.14e+09  5.51e-05  5.72e+03 
264750| 4.71e+02  1.84e-05  4.61e+02 -1.14e+09  5.51e-05  5.73e+03 
265000| 4.71e+02  1.84e-05  4.44e+02 -1.14e+09  5.51e-05  5.73e+03 
265250| 4.71e+02  1.87e-05  4.33e+02 -1.14e+09  5.51e-05  5.74e+03 
265500| 4.71e+02  1.87e-05  4.38e+02 -1.14e+09  5.51e-05  5.74e+03 
265750| 4.71e+02  1.84e-05  4.25e+02 -1.14e+09  5.51e-05  5.75e+03 
266000| 4.70e+02  1.83e-05  4.28e+02 -1.14e+09  5.51e-05  5.76e+03 
266250| 4.70e+02  1.86e-05  4.04e+02 -1.14e+09  5.51e-05  5.76e+03 
266500| 4.70e+02  1.85e-05  4.16e+02 -1.14e+09  5.51e-05  5.77e+03 
266750| 4.70e+02  1.84e-05  4.14e+02 -1.14e+09  5.51e-05  5.77e+03 
267000| 3.65e+05  2.59e+01  8.97e+04 -1.19e+09  5.51e-05  5.78e+03 
267250| 4.69e+02  1.87e-05  4.18e+02 -1.14e+09  5.51e-05  5.78e+03 
267500| 4.69e+02  1.85e-05  4.16e+02 -1.14e+09  5.51e-05  5.79e+03 
267750| 4.69e+02  1.84e-05  4.23e+02 -1.14e+09  5.51e-05  5.79e+03 
268000| 4.69e+02  1.89e-05  4.32e+02 -1.14e+09  5.51e-05  5.80e+03 
268250| 4.69e+02  1.84e-05  4.00e+02 -1.14e+09  5.51e-05  5.80e+03 
268500| 4.68e+02  1.81e-05  4.20e+02 -1.14e+09  5.51e-05  5.81e+03 
268750| 4.68e+02  1.79e-05  4.19e+02 -1.14e+09  5.51e-05  5.82e+03 
269000| 4.68e+02  1.82e-05  4.42e+02 -1.14e+09  5.51e-05  5.82e+03 
269250| 4.68e+02  1.83e-05  4.19e+02 -1.14e+09  5.51e-05  5.83e+03 
269500| 4.68e+02  1.85e-05  4.09e+02 -1.14e+09  5.51e-05  5.83e+03 
269750| 5.23e+03  4.08e-01  1.63e+04 -1.13e+09  5.51e-05  5.84e+03 
270000| 4.67e+02  1.81e-05  3.94e+02 -1.14e+09  5.51e-05  5.84e+03 
270250| 4.67e+02  1.81e-05  4.08e+02 -1.14e+09  5.51e-05  5.85e+03 
270500| 4.67e+02  1.80e-05  4.01e+02 -1.14e+09  5.51e-05  5.85e+03 
270750| 4.67e+02  1.82e-05  4.11e+02 -1.14e+09  5.51e-05  5.86e+03 
271000| 4.67e+02  1.79e-05  3.78e+02 -1.14e+09  5.51e-05  5.86e+03 
271250| 4.66e+02  1.81e-05  4.25e+02 -1.14e+09  5.51e-05  5.87e+03 
271500| 4.66e+02  1.88e-05  4.35e+02 -1.14e+09  5.51e-05  5.88e+03 
271750| 4.66e+02  1.85e-05  4.04e+02 -1.14e+09  5.51e-05  5.88e+03 
272000| 4.66e+02  1.83e-05  4.14e+02 -1.14e+09  5.51e-05  5.89e+03 
272250| 4.66e+02  1.83e-05  4.05e+02 -1.14e+09  5.51e-05  5.89e+03 
272500| 8.40e+03  6.55e-01  8.49e+03 -1.12e+09  5.51e-05  5.90e+03 
272750| 4.65e+02  1.82e-05  3.98e+02 -1.13e+09  5.51e-05  5.90e+03 
273000| 4.65e+02  1.78e-05  4.02e+02 -1.13e+09  5.51e-05  5.91e+03 
273250| 4.65e+02  1.82e-05  4.25e+02 -1.13e+09  5.51e-05  5.91e+03 
273500| 4.65e+02  1.77e-05  4.06e+02 -1.13e+09  5.51e-05  5.92e+03 
273750| 4.64e+02  1.77e-05  4.00e+02 -1.13e+09  5.51e-05  5.92e+03 
274000| 4.64e+02  1.80e-05  4.00e+02 -1.13e+09  5.51e-05  5.93e+03 
274250| 4.64e+02  1.78e-05  4.08e+02 -1.13e+09  5.51e-05  5.93e+03 
274500| 4.64e+02  1.85e-05  4.10e+02 -1.13e+09  5.51e-05  5.94e+03 
274750| 4.64e+02  1.76e-05  3.93e+02 -1.13e+09  5.51e-05  5.94e+03 
275000| 4.63e+02  1.75e-05  4.02e+02 -1.13e+09  5.51e-05  5.95e+03 
275250| 2.57e+03  2.00e-01  3.00e+04 -1.13e+09  5.51e-05  5.95e+03 
275500| 4.63e+02  1.75e-05  3.90e+02 -1.13e+09  5.51e-05  5.96e+03 
275750| 4.63e+02  1.77e-05  4.05e+02 -1.13e+09  5.51e-05  5.96e+03 
276000| 4.63e+02  1.79e-05  4.15e+02 -1.13e+09  5.51e-05  5.97e+03 
276250| 4.63e+02  1.77e-05  4.13e+02 -1.13e+09  5.51e-05  5.97e+03 
276500| 4.62e+02  1.77e-05  4.08e+02 -1.13e+09  5.51e-05  5.98e+03 
276750| 4.62e+02  1.76e-05  3.74e+02 -1.13e+09  5.51e-05  5.98e+03 
277000| 4.62e+02  1.73e-05  3.80e+02 -1.13e+09  5.51e-05  5.99e+03 
277250| 4.62e+02  1.75e-05  3.84e+02 -1.13e+09  5.51e-05  5.99e+03 
277500| 4.62e+02  1.77e-05  4.01e+02 -1.13e+09  5.51e-05  6.00e+03 
277750| 4.61e+02  1.74e-05  4.03e+02 -1.13e+09  5.51e-05  6.01e+03 
278000| 1.34e+03  1.04e-01  7.71e+03 -1.12e+09  5.51e-05  6.01e+03 
278250| 4.61e+02  1.75e-05  3.65e+02 -1.13e+09  5.51e-05  6.02e+03 
278500| 4.61e+02  1.74e-05  3.97e+02 -1.13e+09  5.51e-05  6.02e+03 
278750| 4.61e+02  1.73e-05  3.87e+02 -1.13e+09  5.51e-05  6.03e+03 
279000| 4.60e+02  1.72e-05  3.70e+02 -1.13e+09  5.51e-05  6.03e+03 
279250| 4.60e+02  1.73e-05  4.09e+02 -1.13e+09  5.51e-05  6.04e+03 
279500| 4.60e+02  1.69e-05  3.78e+02 -1.13e+09  5.51e-05  6.04e+03 
279750| 4.60e+02  1.75e-05  3.94e+02 -1.13e+09  5.51e-05  6.05e+03 
280000| 4.60e+02  1.70e-05  3.95e+02 -1.13e+09  5.51e-05  6.05e+03 
280250| 4.60e+02  1.73e-05  3.71e+02 -1.13e+09  5.51e-05  6.06e+03 
280500| 4.59e+02  1.70e-05  4.05e+02 -1.13e+09  5.51e-05  6.06e+03 
280750| 8.07e+03  6.29e-01  5.66e+03 -1.11e+09  5.51e-05  6.07e+03 
281000| 4.59e+02  1.70e-05  3.59e+02 -1.13e+09  5.51e-05  6.07e+03 
281250| 4.59e+02  1.73e-05  3.53e+02 -1.13e+09  5.51e-05  6.08e+03 
281500| 4.59e+02  1.69e-05  3.99e+02 -1.13e+09  5.51e-05  6.08e+03 
281750| 4.58e+02  1.70e-05  3.81e+02 -1.13e+09  5.51e-05  6.09e+03 
282000| 4.58e+02  1.69e-05  3.95e+02 -1.13e+09  5.51e-05  6.09e+03 
282250| 4.58e+02  1.69e-05  3.69e+02 -1.13e+09  5.51e-05  6.10e+03 
282500| 4.58e+02  1.70e-05  3.93e+02 -1.13e+09  5.51e-05  6.10e+03 
282750| 4.58e+02  1.73e-05  4.11e+02 -1.13e+09  5.51e-05  6.11e+03 
283000| 4.58e+02  1.72e-05  3.81e+02 -1.13e+09  5.51e-05  6.11e+03 
283250| 4.57e+02  1.69e-05  3.88e+02 -1.13e+09  5.51e-05  6.12e+03 
283500| 8.82e+06  6.87e+02  9.59e+04 -1.28e+09  5.51e-05  6.12e+03 
283750| 4.57e+02  1.68e-05  3.86e+02 -1.13e+09  5.51e-05  6.13e+03 
284000| 4.57e+02  1.71e-05  3.77e+02 -1.12e+09  5.51e-05  6.14e+03 
284250| 4.57e+02  1.66e-05  3.57e+02 -1.12e+09  5.51e-05  6.14e+03 
284500| 4.56e+02  1.66e-05  3.62e+02 -1.12e+09  5.51e-05  6.15e+03 
284750| 4.56e+02  1.70e-05  3.55e+02 -1.12e+09  5.51e-05  6.15e+03 
285000| 4.56e+02  1.72e-05  3.87e+02 -1.12e+09  5.51e-05  6.16e+03 
285250| 4.56e+02  1.69e-05  3.73e+02 -1.12e+09  5.51e-05  6.16e+03 
285500| 4.56e+02  1.67e-05  3.66e+02 -1.12e+09  5.51e-05  6.17e+03 
285750| 4.55e+02  1.69e-05  3.97e+02 -1.12e+09  5.51e-05  6.17e+03 
286000| 4.55e+02  1.69e-05  3.83e+02 -1.12e+09  5.51e-05  6.18e+03 
286250| 3.35e+06  2.53e+02  2.63e+03 -1.23e+09  5.51e-05  6.18e+03 
286500| 4.55e+02  1.64e-05  3.60e+02 -1.12e+09  5.51e-05  6.19e+03 
286750| 4.55e+02  1.64e-05  3.55e+02 -1.12e+09  5.51e-05  6.19e+03 
287000| 4.55e+02  1.67e-05  3.66e+02 -1.12e+09  5.51e-05  6.20e+03 
287250| 4.54e+02  1.73e-05  3.86e+02 -1.12e+09  5.51e-05  6.20e+03 
287500| 4.54e+02  1.67e-05  3.59e+02 -1.12e+09  5.51e-05  6.21e+03 
287750| 4.54e+02  1.70e-05  3.77e+02 -1.12e+09  5.51e-05  6.21e+03 
288000| 4.54e+02  1.68e-05  3.89e+02 -1.12e+09  5.51e-05  6.22e+03 
288250| 4.54e+02  1.68e-05  4.00e+02 -1.12e+09  5.51e-05  6.22e+03 
288500| 4.53e+02  1.69e-05  3.77e+02 -1.12e+09  5.51e-05  6.23e+03 
288750| 4.53e+02  1.66e-05  3.79e+02 -1.12e+09  5.51e-05  6.23e+03 
289000| 1.45e+05  9.99e+00  2.54e+04 -1.15e+09  5.51e-05  6.24e+03 
289250| 4.53e+02  1.69e-05  3.62e+02 -1.12e+09  5.51e-05  6.24e+03 
289500| 4.53e+02  1.66e-05  3.82e+02 -1.12e+09  5.51e-05  6.25e+03 
289750| 4.53e+02  1.65e-05  3.71e+02 -1.12e+09  5.51e-05  6.25e+03 
290000| 4.52e+02  1.64e-05  3.88e+02 -1.12e+09  5.51e-05  6.26e+03 
290250| 4.52e+02  1.62e-05  3.61e+02 -1.12e+09  5.51e-05  6.26e+03 
290500| 4.52e+02  1.62e-05  3.99e+02 -1.12e+09  5.51e-05  6.27e+03 
290750| 4.52e+02  1.62e-05  3.74e+02 -1.12e+09  5.51e-05  6.27e+03 
291000| 4.52e+02  1.62e-05  3.41e+02 -1.12e+09  5.51e-05  6.28e+03 
291250| 4.51e+02  1.63e-05  3.50e+02 -1.12e+09  5.51e-05  6.28e+03 
291500| 4.51e+02  1.63e-05  3.65e+02 -1.12e+09  5.51e-05  6.29e+03 
291750| 2.77e+04  1.84e+00  1.99e+04 -1.14e+09  5.51e-05  6.29e+03 
292000| 4.51e+02  1.62e-05  3.49e+02 -1.12e+09  5.51e-05  6.30e+03 
292250| 4.51e+02  1.66e-05  3.55e+02 -1.12e+09  5.51e-05  6.30e+03 
292500| 4.51e+02  1.59e-05  3.33e+02 -1.12e+09  5.51e-05  6.31e+03 
292750| 4.50e+02  1.62e-05  4.04e+02 -1.12e+09  5.51e-05  6.31e+03 
293000| 4.50e+02  1.61e-05  3.52e+02 -1.12e+09  5.51e-05  6.32e+03 
293250| 4.50e+02  1.64e-05  3.72e+02 -1.12e+09  5.51e-05  6.32e+03 
293500| 4.50e+02  1.65e-05  3.53e+02 -1.12e+09  5.51e-05  6.33e+03 
293750| 4.50e+02  1.62e-05  3.12e+02 -1.12e+09  5.51e-05  6.34e+03 
294000| 4.49e+02  1.59e-05  3.53e+02 -1.12e+09  5.51e-05  6.34e+03 
294250| 4.49e+02  1.60e-05  3.79e+02 -1.12e+09  5.51e-05  6.35e+03 
294500| 6.34e+02  3.53e-02  1.23e+04 -1.11e+09  5.51e-05  6.35e+03 
294750| 4.49e+02  1.59e-05  3.24e+02 -1.12e+09  5.51e-05  6.36e+03 
295000| 4.49e+02  1.63e-05  3.60e+02 -1.12e+09  5.51e-05  6.36e+03 
295250| 4.49e+02  1.63e-05  3.59e+02 -1.12e+09  5.51e-05  6.37e+03 
295500| 4.48e+02  1.61e-05  3.46e+02 -1.12e+09  5.51e-05  6.37e+03 
295750| 4.48e+02  1.59e-05  3.55e+02 -1.12e+09  5.51e-05  6.38e+03 
296000| 4.48e+02  1.58e-05  3.35e+02 -1.12e+09  5.51e-05  6.38e+03 
296250| 4.48e+02  1.60e-05  3.32e+02 -1.11e+09  5.51e-05  6.39e+03 
296500| 4.48e+02  1.60e-05  3.74e+02 -1.11e+09  5.51e-05  6.39e+03 
296750| 4.47e+02  1.63e-05  3.76e+02 -1.11e+09  5.51e-05  6.40e+03 
297000| 4.47e+02  1.60e-05  3.23e+02 -1.11e+09  5.51e-05  6.40e+03 
297250| 5.73e+03  4.18e-01  7.48e+03 -1.10e+09  5.51e-05  6.41e+03 
297500| 4.47e+02  1.61e-05  3.58e+02 -1.11e+09  5.51e-05  6.42e+03 
297750| 4.47e+02  1.61e-05  3.50e+02 -1.11e+09  5.51e-05  6.42e+03 
298000| 4.47e+02  1.60e-05  3.48e+02 -1.11e+09  5.51e-05  6.43e+03 
298250| 4.46e+02  1.54e-05  3.17e+02 -1.11e+09  5.51e-05  6.43e+03 
298500| 4.46e+02  1.60e-05  3.58e+02 -1.11e+09  5.51e-05  6.44e+03 
298750| 4.46e+02  1.58e-05  3.48e+02 -1.11e+09  5.51e-05  6.44e+03 
299000| 4.46e+02  1.56e-05  3.34e+02 -1.11e+09  5.51e-05  6.45e+03 
299250| 4.46e+02  1.60e-05  3.60e+02 -1.11e+09  5.51e-05  6.45e+03 
299500| 4.46e+02  1.56e-05  3.40e+02 -1.11e+09  5.51e-05  6.46e+03 
299750| 4.45e+02  1.57e-05  3.41e+02 -1.11e+09  5.51e-05  6.46e+03 
300000| 5.85e+04  3.77e+00  1.02e+04 -1.09e+09  5.51e-05  6.47e+03 
300250| 4.45e+02  1.53e-05  3.30e+02 -1.11e+09  5.51e-05  6.47e+03 
300500| 4.45e+02  1.58e-05  3.64e+02 -1.11e+09  5.51e-05  6.48e+03 
300750| 4.45e+02  1.54e-05  3.61e+02 -1.11e+09  5.51e-05  6.48e+03 
301000| 4.44e+02  1.49e-05  3.47e+02 -1.11e+09  5.51e-05  6.49e+03 
301250| 4.44e+02  1.54e-05  3.23e+02 -1.11e+09  5.51e-05  6.49e+03 
301500| 4.44e+02  1.54e-05  3.68e+02 -1.11e+09  5.51e-05  6.50e+03 
301750| 4.44e+02  1.50e-05  3.27e+02 -1.11e+09  5.51e-05  6.50e+03 
302000| 4.44e+02  1.53e-05  3.21e+02 -1.11e+09  5.51e-05  6.51e+03 
302250| 4.44e+02  1.59e-05  3.43e+02 -1.11e+09  5.51e-05  6.51e+03 
302500| 4.43e+02  1.52e-05  3.37e+02 -1.11e+09  5.51e-05  6.52e+03 
302750| 3.42e+05  2.67e+01  6.61e+03 -1.07e+09  5.51e-05  6.53e+03 
303000| 4.43e+02  1.54e-05  3.25e+02 -1.11e+09  5.51e-05  6.53e+03 
303250| 4.43e+02  1.56e-05  3.63e+02 -1.11e+09  5.51e-05  6.54e+03 
303500| 4.43e+02  1.53e-05  3.34e+02 -1.11e+09  5.51e-05  6.54e+03 
303750| 4.42e+02  1.53e-05  3.48e+02 -1.11e+09  5.51e-05  6.55e+03 
304000| 4.42e+02  1.53e-05  3.29e+02 -1.11e+09  5.51e-05  6.55e+03 
304250| 4.42e+02  1.53e-05  3.22e+02 -1.11e+09  5.51e-05  6.56e+03 
304500| 4.42e+02  1.52e-05  3.44e+02 -1.11e+09  5.51e-05  6.56e+03 
304750| 4.42e+02  1.50e-05  3.32e+02 -1.11e+09  5.51e-05  6.57e+03 
305000| 4.42e+02  1.56e-05  3.17e+02 -1.11e+09  5.51e-05  6.57e+03 
305250| 4.41e+02  1.51e-05  3.27e+02 -1.11e+09  5.51e-05  6.58e+03 
305500| 2.24e+03  1.64e-01  1.16e+04 -1.11e+09  5.51e-05  6.58e+03 
305750| 4.41e+02  1.53e-05  3.39e+02 -1.11e+09  5.51e-05  6.59e+03 
306000| 4.41e+02  1.52e-05  3.51e+02 -1.11e+09  5.51e-05  6.59e+03 
306250| 4.41e+02  1.51e-05  3.03e+02 -1.11e+09  5.51e-05  6.60e+03 
306500| 4.41e+02  1.52e-05  3.41e+02 -1.11e+09  5.51e-05  6.61e+03 
306750| 4.40e+02  1.48e-05  3.20e+02 -1.11e+09  5.51e-05  6.61e+03 
307000| 4.40e+02  1.52e-05  3.13e+02 -1.11e+09  5.51e-05  6.62e+03 
307250| 4.40e+02  1.51e-05  3.32e+02 -1.11e+09  5.51e-05  6.62e+03 
307500| 4.40e+02  1.52e-05  3.54e+02 -1.11e+09  5.51e-05  6.63e+03 
307750| 4.40e+02  1.50e-05  3.02e+02 -1.11e+09  5.51e-05  6.63e+03 
308000| 4.39e+02  1.51e-05  2.93e+02 -1.11e+09  5.51e-05  6.64e+03 
308250| 5.60e+04  3.09e+00  6.91e+03 -1.13e+09  5.51e-05  6.64e+03 
308500| 4.39e+02  1.48e-05  3.09e+02 -1.11e+09  5.51e-05  6.65e+03 
308750| 4.39e+02  1.50e-05  3.40e+02 -1.11e+09  5.51e-05  6.65e+03 
309000| 4.39e+02  1.52e-05  3.14e+02 -1.10e+09  5.51e-05  6.66e+03 
309250| 4.39e+02  1.48e-05  3.13e+02 -1.10e+09  5.51e-05  6.66e+03 
309500| 4.38e+02  1.47e-05  3.23e+02 -1.10e+09  5.51e-05  6.67e+03 
309750| 4.38e+02  1.49e-05  3.23e+02 -1.10e+09  5.51e-05  6.67e+03 
310000| 4.38e+02  1.48e-05  3.17e+02 -1.10e+09  5.51e-05  6.68e+03 
310250| 4.38e+02  1.46e-05  2.99e+02 -1.10e+09  5.51e-05  6.68e+03 
310500| 4.38e+02  1.46e-05  3.25e+02 -1.10e+09  5.51e-05  6.69e+03 
310750| 4.38e+02  1.49e-05  3.17e+02 -1.10e+09  5.51e-05  6.70e+03 
