355750| 5.22e+02  3.99e-05  3.21e+02 -8.11e+08  2.03e-04  6.80e+03 
356000| 5.21e+02  3.90e-05  3.08e+02 -8.11e+08  2.03e-04  6.81e+03 
356250| 5.20e+02  3.90e-05  2.98e+02 -8.10e+08  2.03e-04  6.82e+03 
356500| 5.19e+02  3.84e-05  2.87e+02 -8.10e+08  2.03e-04  6.82e+03 
356750| 5.18e+02  3.83e-05  2.75e+02 -8.10e+08  2.03e-04  6.83e+03 
357000| 5.17e+02  3.77e-05  2.63e+02 -8.09e+08  2.03e-04  6.84e+03 
357250| 5.16e+02  3.71e-05  2.55e+02 -8.09e+08  2.03e-04  6.84e+03 
357500| 5.15e+02  3.66e-05  2.44e+02 -8.09e+08  2.03e-04  6.85e+03 
357750| 6.30e+06  1.81e+03  7.97e+04 -6.68e+08  2.03e-04  6.86e+03 
358000| 5.13e+02  3.56e-05  2.23e+02 -8.08e+08  2.03e-04  6.86e+03 
358250| 5.13e+02  3.50e-05  2.11e+02 -8.08e+08  2.03e-04  6.87e+03 
358500| 5.12e+02  3.51e-05  2.01e+02 -8.07e+08  2.03e-04  6.88e+03 
358750| 5.11e+02  3.47e-05  1.89e+02 -8.07e+08  2.03e-04  6.88e+03 
359000| 5.10e+02  3.39e-05  1.81e+02 -8.07e+08  2.03e-04  6.89e+03 
359250| 5.09e+02  3.34e-05  1.70e+02 -8.06e+08  2.03e-04  6.90e+03 
359500| 5.08e+02  3.28e-05  1.57e+02 -8.06e+08  2.03e-04  6.90e+03 
359750| 5.07e+02  3.22e-05  1.48e+02 -8.05e+08  2.03e-04  6.91e+03 
360000| 5.06e+02  3.20e-05  1.38e+02 -8.05e+08  2.03e-04  6.92e+03 
360250| 5.06e+02  3.15e-05  1.24e+02 -8.05e+08  2.03e-04  6.92e+03 
360500| 8.45e+06  2.43e+03  1.38e+04 -6.55e+08  2.03e-04  6.93e+03 
360750| 5.04e+02  3.05e-05  1.03e+02 -8.04e+08  2.03e-04  6.94e+03 
361000| 5.03e+02  3.01e-05  9.63e+01 -8.04e+08  2.03e-04  6.94e+03 
361250| 5.02e+02  2.96e-05  8.65e+01 -8.03e+08  2.03e-04  6.95e+03 
361500| 5.01e+02  2.88e-05  7.05e+01 -8.03e+08  2.03e-04  6.95e+03 
361750| 5.00e+02  2.91e-05  6.41e+01 -8.03e+08  2.03e-04  6.96e+03 
362000| 5.00e+02  2.83e-05  5.56e+01 -8.02e+08  2.03e-04  6.97e+03 
362250| 4.99e+02  2.77e-05  4.45e+01 -8.02e+08  2.03e-04  6.97e+03 
362500| 4.98e+02  2.78e-05  3.67e+01 -8.02e+08  2.03e-04  6.98e+03 
362750| 4.97e+02  2.69e-05  2.59e+01 -8.01e+08  2.03e-04  6.99e+03 
363000| 4.96e+02  2.67e-05  1.34e+01 -8.01e+08  2.03e-04  6.99e+03 
363250| 1.95e+07  5.60e+03  1.24e+05 -5.83e+08  2.03e-04  7.00e+03 
363500| 4.94e+02  2.67e-05  9.46e+00 -8.01e+08  2.03e-04  7.01e+03 
363750| 4.94e+02  2.67e-05  1.39e+01 -8.00e+08  2.03e-04  7.01e+03 
364000| 4.93e+02  2.67e-05  2.66e+01 -8.00e+08  2.03e-04  7.02e+03 
364250| 4.92e+02  2.66e-05  3.39e+01 -8.00e+08  2.03e-04  7.03e+03 
364500| 4.91e+02  2.66e-05  4.39e+01 -7.99e+08  2.03e-04  7.03e+03 
364750| 4.90e+02  2.66e-05  5.35e+01 -7.99e+08  2.03e-04  7.04e+03 
365000| 4.89e+02  2.66e-05  6.62e+01 -7.99e+08  2.03e-04  7.05e+03 
365250| 4.89e+02  2.66e-05  7.62e+01 -7.98e+08  2.03e-04  7.05e+03 
365500| 4.88e+02  2.66e-05  8.33e+01 -7.98e+08  2.03e-04  7.06e+03 
365750| 4.87e+02  2.66e-05  9.19e+01 -7.98e+08  2.03e-04  7.07e+03 
366000| 3.95e+06  1.14e+03  9.02e+04 -7.00e+08  2.03e-04  7.07e+03 
366250| 4.85e+02  2.66e-05  1.13e+02 -7.97e+08  2.03e-04  7.08e+03 
366500| 4.85e+02  2.66e-05  1.24e+02 -7.97e+08  2.03e-04  7.09e+03 
366750| 4.84e+02  2.66e-05  1.35e+02 -7.96e+08  2.03e-04  7.09e+03 
367000| 4.83e+02  2.66e-05  1.44e+02 -7.96e+08  2.03e-04  7.10e+03 
367250| 4.82e+02  2.66e-05  1.51e+02 -7.96e+08  2.03e-04  7.11e+03 
367500| 4.81e+02  2.66e-05  1.59e+02 -7.95e+08  2.03e-04  7.11e+03 
367750| 4.80e+02  2.66e-05  1.65e+02 -7.95e+08  2.03e-04  7.12e+03 
368000| 4.80e+02  2.66e-05  1.76e+02 -7.95e+08  2.03e-04  7.13e+03 
368250| 4.79e+02  2.66e-05  1.86e+02 -7.94e+08  2.03e-04  7.13e+03 
368500| 4.78e+02  2.66e-05  1.93e+02 -7.94e+08  2.03e-04  7.14e+03 
368750| 9.56e+04  2.75e+01  4.61e+04 -7.67e+08  2.03e-04  7.14e+03 
369000| 4.76e+02  2.66e-05  2.13e+02 -7.94e+08  2.03e-04  7.15e+03 
369250| 4.76e+02  2.66e-05  2.20e+02 -7.93e+08  2.03e-04  7.16e+03 
369500| 4.75e+02  2.66e-05  2.34e+02 -7.93e+08  2.03e-04  7.16e+03 
369750| 4.74e+02  2.66e-05  2.38e+02 -7.93e+08  2.03e-04  7.17e+03 
370000| 4.73e+02  2.65e-05  2.48e+02 -7.92e+08  2.03e-04  7.18e+03 
370250| 4.73e+02  2.65e-05  2.57e+02 -7.92e+08  2.03e-04  7.18e+03 
370500| 4.72e+02  2.65e-05  2.65e+02 -7.92e+08  2.03e-04  7.19e+03 
370750| 4.71e+02  2.65e-05  2.74e+02 -7.91e+08  2.03e-04  7.20e+03 
371000| 4.70e+02  2.65e-05  2.82e+02 -7.91e+08  2.03e-04  7.20e+03 
371250| 4.69e+02  2.65e-05  2.92e+02 -7.91e+08  2.03e-04  7.21e+03 
371500| 4.82e+07  1.15e+04  1.51e+04 -4.77e+08  2.03e-04  7.22e+03 
371750| 4.68e+02  2.67e-05  3.45e+02 -7.90e+08  2.03e-04  7.22e+03 
372000| 4.67e+02  2.64e-05  3.54e+02 -7.90e+08  2.03e-04  7.23e+03 
372250| 4.66e+02  2.61e-05  3.47e+02 -7.90e+08  2.03e-04  7.24e+03 
372500| 4.66e+02  2.60e-05  3.31e+02 -7.89e+08  2.03e-04  7.24e+03 
372750| 4.65e+02  2.64e-05  3.36e+02 -7.89e+08  2.03e-04  7.25e+03 
373000| 4.64e+02  2.64e-05  3.46e+02 -7.89e+08  2.03e-04  7.26e+03 
373250| 4.63e+02  2.63e-05  3.63e+02 -7.88e+08  2.03e-04  7.26e+03 
373500| 4.63e+02  2.64e-05  3.72e+02 -7.88e+08  2.03e-04  7.27e+03 
373750| 4.62e+02  2.64e-05  3.77e+02 -7.88e+08  2.03e-04  7.28e+03 
374000| 4.61e+02  2.63e-05  3.84e+02 -7.88e+08  2.03e-04  7.28e+03 
374250| 3.62e+06  1.04e+03  2.24e+05 -9.12e+08  2.03e-04  7.29e+03 
374500| 4.60e+02  2.64e-05  4.01e+02 -7.87e+08  2.03e-04  7.30e+03 
374750| 4.59e+02  2.63e-05  4.09e+02 -7.87e+08  2.03e-04  7.30e+03 
375000| 4.58e+02  2.62e-05  4.19e+02 -7.86e+08  2.03e-04  7.31e+03 
375250| 4.57e+02  2.62e-05  4.30e+02 -7.86e+08  2.03e-04  7.32e+03 
375500| 4.57e+02  2.63e-05  4.32e+02 -7.86e+08  2.03e-04  7.32e+03 
375750| 4.56e+02  2.62e-05  4.41e+02 -7.86e+08  2.03e-04  7.33e+03 
376000| 4.55e+02  2.61e-05  4.49e+02 -7.85e+08  2.03e-04  7.34e+03 
376250| 4.54e+02  2.62e-05  4.59e+02 -7.85e+08  2.03e-04  7.34e+03 
376500| 4.54e+02  2.62e-05  4.64e+02 -7.85e+08  2.03e-04  7.35e+03 
376750| 4.53e+02  2.61e-05  4.75e+02 -7.84e+08  2.03e-04  7.36e+03 
377000| 7.88e+03  2.27e+00  3.40e+04 -7.74e+08  2.03e-04  7.36e+03 
377250| 4.51e+02  2.60e-05  4.89e+02 -7.84e+08  2.03e-04  7.37e+03 
377500| 4.51e+02  2.60e-05  4.96e+02 -7.84e+08  2.03e-04  7.37e+03 
377750| 4.50e+02  2.59e-05  5.03e+02 -7.83e+08  2.03e-04  7.38e+03 
378000| 4.49e+02  2.60e-05  5.09e+02 -7.83e+08  2.03e-04  7.39e+03 
378250| 4.48e+02  2.59e-05  5.15e+02 -7.83e+08  2.03e-04  7.39e+03 
378500| 4.48e+02  2.59e-05  5.29e+02 -7.83e+08  2.03e-04  7.40e+03 
378750| 4.47e+02  2.58e-05  5.34e+02 -7.82e+08  2.03e-04  7.41e+03 
379000| 4.46e+02  2.58e-05  5.43e+02 -7.82e+08  2.03e-04  7.41e+03 
379250| 4.46e+02  2.58e-05  5.51e+02 -7.82e+08  2.03e-04  7.42e+03 
379500| 4.45e+02  2.57e-05  5.57e+02 -7.81e+08  2.03e-04  7.43e+03 
379750| 1.36e+07  3.90e+03  5.36e+04 -6.47e+08  2.03e-04  7.43e+03 
380000| 4.43e+02  2.57e-05  5.70e+02 -7.81e+08  2.03e-04  7.44e+03 
380250| 4.43e+02  2.56e-05  5.78e+02 -7.81e+08  2.03e-04  7.45e+03 
380500| 4.42e+02  2.56e-05  5.86e+02 -7.80e+08  2.03e-04  7.45e+03 
380750| 4.41e+02  2.56e-05  5.90e+02 -7.80e+08  2.03e-04  7.46e+03 
381000| 4.41e+02  2.55e-05  5.99e+02 -7.80e+08  2.03e-04  7.47e+03 
381250| 4.40e+02  2.55e-05  6.07e+02 -7.80e+08  2.03e-04  7.47e+03 
381500| 4.39e+02  2.54e-05  6.17e+02 -7.79e+08  2.03e-04  7.48e+03 
381750| 4.39e+02  2.54e-05  6.25e+02 -7.79e+08  2.03e-04  7.49e+03 
382000| 4.38e+02  2.54e-05  6.30e+02 -7.79e+08  2.03e-04  7.49e+03 
382250| 4.37e+02  2.53e-05  6.33e+02 -7.78e+08  2.03e-04  7.50e+03 
382500| 3.72e+06  1.07e+03  5.84e+04 -7.09e+08  2.03e-04  7.51e+03 
382750| 4.36e+02  2.52e-05  6.52e+02 -7.78e+08  2.03e-04  7.51e+03 
383000| 4.35e+02  2.52e-05  6.59e+02 -7.78e+08  2.03e-04  7.52e+03 
383250| 4.34e+02  2.52e-05  6.64e+02 -7.77e+08  2.03e-04  7.53e+03 
383500| 4.34e+02  2.51e-05  6.71e+02 -7.77e+08  2.03e-04  7.53e+03 
383750| 4.33e+02  2.51e-05  6.79e+02 -7.77e+08  2.03e-04  7.54e+03 
384000| 4.32e+02  2.50e-05  6.87e+02 -7.77e+08  2.03e-04  7.55e+03 
384250| 4.32e+02  2.50e-05  6.94e+02 -7.76e+08  2.03e-04  7.55e+03 
384500| 4.31e+02  2.49e-05  6.98e+02 -7.76e+08  2.03e-04  7.56e+03 
384750| 4.30e+02  2.49e-05  7.05e+02 -7.76e+08  2.03e-04  7.57e+03 
385000| 4.30e+02  2.49e-05  7.11e+02 -7.76e+08  2.03e-04  7.57e+03 
385250| 1.32e+07  3.81e+03  4.46e+04 -6.55e+08  2.03e-04  7.58e+03 
385500| 4.28e+02  2.48e-05  7.24e+02 -7.75e+08  2.03e-04  7.59e+03 
385750| 4.28e+02  2.47e-05  7.32e+02 -7.75e+08  2.03e-04  7.59e+03 
386000| 4.27e+02  2.47e-05  7.36e+02 -7.75e+08  2.03e-04  7.60e+03 
386250| 4.26e+02  2.46e-05  7.47e+02 -7.74e+08  2.03e-04  7.60e+03 
386500| 4.26e+02  2.45e-05  7.56e+02 -7.74e+08  2.03e-04  7.61e+03 
386750| 4.25e+02  2.45e-05  7.60e+02 -7.74e+08  2.03e-04  7.62e+03 
387000| 4.24e+02  2.44e-05  7.66e+02 -7.74e+08  2.03e-04  7.62e+03 
387250| 4.24e+02  2.44e-05  7.77e+02 -7.73e+08  2.03e-04  7.63e+03 
387500| 4.23e+02  2.44e-05  7.80e+02 -7.73e+08  2.03e-04  7.64e+03 
387750| 4.22e+02  2.43e-05  7.83e+02 -7.73e+08  2.03e-04  7.64e+03 
388000| 1.28e+07  3.67e+03  7.08e+04 -6.60e+08  2.03e-04  7.65e+03 
388250| 4.21e+02  2.45e-05  7.95e+02 -7.72e+08  2.03e-04  7.65e+03 
388500| 4.20e+02  2.48e-05  8.03e+02 -7.72e+08  2.03e-04  7.66e+03 
388750| 4.20e+02  2.52e-05  8.08e+02 -7.72e+08  2.03e-04  7.67e+03 
389000| 4.19e+02  2.57e-05  8.18e+02 -7.72e+08  2.03e-04  7.67e+03 
389250| 4.18e+02  2.58e-05  8.21e+02 -7.71e+08  2.03e-04  7.68e+03 
389500| 4.18e+02  2.62e-05  8.29e+02 -7.71e+08  2.03e-04  7.68e+03 
389750| 4.17e+02  2.63e-05  8.33e+02 -7.71e+08  2.03e-04  7.69e+03 
390000| 4.16e+02  2.66e-05  8.38e+02 -7.71e+08  2.03e-04  7.70e+03 
390250| 4.16e+02  2.69e-05  8.47e+02 -7.70e+08  2.03e-04  7.70e+03 
390500| 4.15e+02  2.75e-05  8.56e+02 -7.70e+08  2.03e-04  7.71e+03 
390750| 1.03e+07  2.95e+03  1.56e+03 -6.75e+08  2.03e-04  7.72e+03 
391000| 4.14e+02  2.77e-05  8.66e+02 -7.70e+08  2.03e-04  7.72e+03 
391250| 4.13e+02  2.82e-05  8.74e+02 -7.69e+08  2.03e-04  7.73e+03 
391500| 4.13e+02  2.83e-05  8.77e+02 -7.69e+08  2.03e-04  7.74e+03 
391750| 4.12e+02  2.85e-05  8.81e+02 -7.69e+08  2.03e-04  7.74e+03 
392000| 4.11e+02  2.89e-05  8.88e+02 -7.69e+08  2.03e-04  7.75e+03 
392250| 4.11e+02  2.90e-05  8.95e+02 -7.68e+08  2.03e-04  7.75e+03 
392500| 4.10e+02  2.93e-05  8.96e+02 -7.68e+08  2.03e-04  7.76e+03 
392750| 4.09e+02  2.96e-05  9.04e+02 -7.68e+08  2.03e-04  7.77e+03 
393000| 4.09e+02  2.99e-05  9.12e+02 -7.68e+08  2.03e-04  7.77e+03 
393250| 4.08e+02  3.03e-05  9.17e+02 -7.67e+08  2.03e-04  7.78e+03 
393500| 1.51e+07  4.34e+03  6.71e+04 -6.51e+08  2.03e-04  7.79e+03 
393750| 4.07e+02  3.06e-05  9.27e+02 -7.67e+08  2.03e-04  7.79e+03 
394000| 4.06e+02  3.09e-05  9.35e+02 -7.67e+08  2.03e-04  7.80e+03 
394250| 4.06e+02  3.11e-05  9.39e+02 -7.66e+08  2.03e-04  7.81e+03 
394500| 4.05e+02  3.15e-05  9.43e+02 -7.66e+08  2.03e-04  7.81e+03 
394750| 4.04e+02  3.16e-05  9.49e+02 -7.66e+08  2.03e-04  7.82e+03 
395000| 4.04e+02  3.17e-05  9.57e+02 -7.66e+08  2.03e-04  7.83e+03 
395250| 4.03e+02  3.19e-05  9.62e+02 -7.66e+08  2.03e-04  7.83e+03 
395500| 4.03e+02  3.25e-05  9.69e+02 -7.65e+08  2.03e-04  7.84e+03 
395750| 4.02e+02  3.25e-05  9.73e+02 -7.65e+08  2.03e-04  7.85e+03 
396000| 4.01e+02  3.27e-05  9.77e+02 -7.65e+08  2.03e-04  7.85e+03 
396250| 1.41e+03  4.05e-01  1.13e+05 -7.76e+08  2.03e-04  7.86e+03 
396500| 4.00e+02  3.34e-05  9.86e+02 -7.64e+08  2.03e-04  7.87e+03 
396750| 3.99e+02  3.37e-05  9.93e+02 -7.64e+08  2.03e-04  7.87e+03 
397000| 3.99e+02  3.39e-05  9.98e+02 -7.64e+08  2.03e-04  7.88e+03 
397250| 3.98e+02  3.37e-05  1.00e+03 -7.64e+08  2.03e-04  7.89e+03 
397500| 3.98e+02  3.45e-05  1.01e+03 -7.64e+08  2.03e-04  7.89e+03 
397750| 3.97e+02  3.45e-05  1.02e+03 -7.63e+08  2.03e-04  7.90e+03 
398000| 3.96e+02  3.48e-05  1.02e+03 -7.63e+08  2.03e-04  7.91e+03 
398250| 3.96e+02  3.50e-05  1.03e+03 -7.63e+08  2.03e-04  7.91e+03 
398500| 3.95e+02  3.53e-05  1.03e+03 -7.63e+08  2.03e-04  7.92e+03 
398750| 3.95e+02  3.55e-05  1.03e+03 -7.62e+08  2.03e-04  7.92e+03 
399000| 1.16e+07  3.34e+03  2.85e+04 -6.72e+08  2.03e-04  7.93e+03 
399250| 3.94e+02  3.60e-05  1.05e+03 -7.62e+08  2.03e-04  7.94e+03 
399500| 3.93e+02  3.63e-05  1.05e+03 -7.62e+08  2.03e-04  7.94e+03 
399750| 3.92e+02  3.62e-05  1.06e+03 -7.61e+08  2.03e-04  7.95e+03 
400000| 3.92e+02  3.63e-05  1.06e+03 -7.61e+08  2.03e-04  7.96e+03 
400250| 3.91e+02  3.69e-05  1.06e+03 -7.61e+08  2.03e-04  7.96e+03 
400500| 3.91e+02  3.71e-05  1.07e+03 -7.61e+08  2.03e-04  7.97e+03 
400750| 3.90e+02  3.74e-05  1.08e+03 -7.61e+08  2.03e-04  7.98e+03 
401000| 3.89e+02  3.73e-05  1.08e+03 -7.60e+08  2.03e-04  7.98e+03 
401250| 3.89e+02  3.76e-05  1.08e+03 -7.60e+08  2.03e-04  7.99e+03 
401500| 3.88e+02  3.81e-05  1.09e+03 -7.60e+08  2.03e-04  8.00e+03 
401750| 9.50e+06  2.73e+03  3.85e+04 -6.83e+08  2.03e-04  8.00e+03 
402000| 3.87e+02  3.82e-05  1.10e+03 -7.60e+08  2.03e-04  8.01e+03 
402250| 3.86e+02  3.86e-05  1.10e+03 -7.59e+08  2.03e-04  8.02e+03 
402500| 3.86e+02  3.88e-05  1.11e+03 -7.59e+08  2.03e-04  8.02e+03 
402750| 3.85e+02  3.90e-05  1.11e+03 -7.59e+08  2.03e-04  8.03e+03 
403000| 3.85e+02  3.93e-05  1.12e+03 -7.59e+08  2.03e-04  8.04e+03 
403250| 3.84e+02  3.95e-05  1.12e+03 -7.58e+08  2.03e-04  8.04e+03 
403500| 3.84e+02  3.94e-05  1.13e+03 -7.58e+08  2.03e-04  8.05e+03 
403750| 3.83e+02  3.97e-05  1.13e+03 -7.58e+08  2.03e-04  8.06e+03 
404000| 3.82e+02  4.00e-05  1.14e+03 -7.58e+08  2.03e-04  8.06e+03 
404250| 3.82e+02  4.03e-05  1.14e+03 -7.58e+08  2.03e-04  8.07e+03 
404500| 1.17e+07  3.37e+03  2.44e+03 -6.72e+08  2.03e-04  8.08e+03 
404750| 3.81e+02  4.05e-05  1.15e+03 -7.57e+08  2.03e-04  8.08e+03 
405000| 3.80e+02  4.07e-05  1.16e+03 -7.57e+08  2.03e-04  8.09e+03 
405250| 3.80e+02  4.12e-05  1.16e+03 -7.57e+08  2.03e-04  8.10e+03 
405500| 3.79e+02  4.14e-05  1.16e+03 -7.57e+08  2.03e-04  8.10e+03 
405750| 3.79e+02  4.15e-05  1.17e+03 -7.56e+08  2.03e-04  8.11e+03 
406000| 3.78e+02  4.18e-05  1.17e+03 -7.56e+08  2.03e-04  8.12e+03 
406250| 3.77e+02  4.18e-05  1.17e+03 -7.56e+08  2.03e-04  8.12e+03 
406500| 3.77e+02  4.24e-05  1.18e+03 -7.56e+08  2.03e-04  8.13e+03 
406750| 3.76e+02  4.23e-05  1.19e+03 -7.56e+08  2.03e-04  8.14e+03 
407000| 3.76e+02  4.24e-05  1.18e+03 -7.55e+08  2.03e-04  8.14e+03 
407250| 5.08e+06  1.46e+03  1.82e+04 -7.05e+08  2.03e-04  8.15e+03 
407500| 3.75e+02  4.27e-05  1.19e+03 -7.55e+08  2.03e-04  8.16e+03 
407750| 3.74e+02  4.32e-05  1.20e+03 -7.55e+08  2.03e-04  8.16e+03 
408000| 3.74e+02  4.32e-05  1.21e+03 -7.54e+08  2.03e-04  8.17e+03 
408250| 3.73e+02  4.34e-05  1.21e+03 -7.54e+08  2.03e-04  8.18e+03 
408500| 3.72e+02  4.36e-05  1.22e+03 -7.54e+08  2.03e-04  8.18e+03 
408750| 3.72e+02  4.38e-05  1.22e+03 -7.54e+08  2.03e-04  8.19e+03 
409000| 3.71e+02  4.41e-05  1.23e+03 -7.54e+08  2.03e-04  8.20e+03 
409250| 3.71e+02  4.40e-05  1.23e+03 -7.53e+08  2.03e-04  8.20e+03 
409500| 3.70e+02  4.41e-05  1.23e+03 -7.53e+08  2.03e-04  8.21e+03 
409750| 3.70e+02  4.48e-05  1.24e+03 -7.53e+08  2.03e-04  8.21e+03 
410000| 1.16e+07  3.33e+03  2.70e+04 -6.72e+08  2.03e-04  8.22e+03 
410250| 3.69e+02  4.47e-05  1.24e+03 -7.53e+08  2.03e-04  8.23e+03 
410500| 3.68e+02  4.54e-05  1.25e+03 -7.52e+08  2.03e-04  8.23e+03 
410750| 3.68e+02  4.56e-05  1.25e+03 -7.52e+08  2.03e-04  8.24e+03 
411000| 3.67e+02  4.53e-05  1.26e+03 -7.52e+08  2.03e-04  8.25e+03 
411250| 3.67e+02  4.60e-05  1.26e+03 -7.52e+08  2.03e-04  8.25e+03 
411500| 3.66e+02  4.59e-05  1.27e+03 -7.52e+08  2.03e-04  8.26e+03 
411750| 3.65e+02  4.64e-05  1.27e+03 -7.51e+08  2.03e-04  8.27e+03 
412000| 3.65e+02  4.64e-05  1.27e+03 -7.51e+08  2.03e-04  8.27e+03 
412250| 3.64e+02  4.62e-05  1.27e+03 -7.51e+08  2.03e-04  8.28e+03 
412500| 3.64e+02  4.68e-05  1.28e+03 -7.51e+08  2.03e-04  8.29e+03 
412750| 2.03e+07  4.67e+03  1.61e+04 -6.48e+08  2.03e-04  8.29e+03 
413000| 3.63e+02  4.72e-05  1.29e+03 -7.50e+08  2.03e-04  8.30e+03 
413250| 3.62e+02  4.76e-05  1.30e+03 -7.50e+08  2.03e-04  8.31e+03 
413500| 3.62e+02  4.75e-05  1.30e+03 -7.50e+08  2.03e-04  8.31e+03 
413750| 3.61e+02  4.76e-05  1.30e+03 -7.50e+08  2.03e-04  8.32e+03 
414000| 3.61e+02  4.81e-05  1.31e+03 -7.50e+08  2.03e-04  8.33e+03 
414250| 3.60e+02  4.80e-05  1.31e+03 -7.50e+08  2.03e-04  8.33e+03 
414500| 3.60e+02  4.83e-05  1.31e+03 -7.49e+08  2.03e-04  8.34e+03 
414750| 3.59e+02  4.83e-05  1.32e+03 -7.49e+08  2.03e-04  8.35e+03 
415000| 3.59e+02  4.86e-05  1.32e+03 -7.49e+08  2.03e-04  8.35e+03 
415250| 3.58e+02  4.87e-05  1.32e+03 -7.49e+08  2.03e-04  8.36e+03 
415500| 2.07e+07  4.54e+03  1.93e+04 -6.49e+08  2.03e-04  8.37e+03 
415750| 3.57e+02  4.87e-05  1.33e+03 -7.48e+08  2.03e-04  8.37e+03 
416000| 3.57e+02  4.93e-05  1.34e+03 -7.48e+08  2.03e-04  8.38e+03 
416250| 3.56e+02  4.95e-05  1.34e+03 -7.48e+08  2.03e-04  8.38e+03 
416500| 3.56e+02  4.98e-05  1.34e+03 -7.48e+08  2.03e-04  8.39e+03 
416750| 3.55e+02  4.97e-05  1.34e+03 -7.48e+08  2.03e-04  8.40e+03 
417000| 3.55e+02  5.00e-05  1.35e+03 -7.47e+08  2.03e-04  8.40e+03 
417250| 3.54e+02  5.01e-05  1.36e+03 -7.47e+08  2.03e-04  8.41e+03 
417500| 3.54e+02  4.99e-05  1.36e+03 -7.47e+08  2.03e-04  8.42e+03 
417750| 3.53e+02  5.05e-05  1.36e+03 -7.47e+08  2.03e-04  8.42e+03 
418000| 3.53e+02  5.05e-05  1.37e+03 -7.47e+08  2.03e-04  8.43e+03 
418250| 1.38e+07  3.26e+03  2.16e+04 -6.70e+08  2.03e-04  8.44e+03 
418500| 3.52e+02  5.08e-05  1.37e+03 -7.46e+08  2.03e-04  8.44e+03 
418750| 3.51e+02  5.11e-05  1.38e+03 -7.46e+08  2.03e-04  8.45e+03 
419000| 3.50e+02  5.13e-05  1.38e+03 -7.46e+08  2.03e-04  8.45e+03 
419250| 3.50e+02  5.13e-05  1.38e+03 -7.46e+08  2.03e-04  8.46e+03 
419500| 3.49e+02  5.16e-05  1.39e+03 -7.46e+08  2.03e-04  8.46e+03 
419750| 3.49e+02  5.20e-05  1.39e+03 -7.45e+08  2.03e-04  8.47e+03 
420000| 3.49e+02  5.17e-05  1.39e+03 -7.45e+08  2.03e-04  8.47e+03 
420250| 3.48e+02  5.17e-05  1.40e+03 -7.45e+08  2.03e-04  8.47e+03 
420500| 3.48e+02  5.23e-05  1.40e+03 -7.45e+08  2.03e-04  8.48e+03 
420750| 3.47e+02  5.21e-05  1.40e+03 -7.45e+08  2.03e-04  8.48e+03 
421000| 6.42e+06  1.85e+03  1.43e+03 -6.94e+08  2.03e-04  8.48e+03 
421250| 3.46e+02  5.27e-05  1.41e+03 -7.44e+08  2.03e-04  8.49e+03 
421500| 3.46e+02  5.30e-05  1.41e+03 -7.44e+08  2.03e-04  8.49e+03 
421750| 3.45e+02  5.33e-05  1.42e+03 -7.44e+08  2.03e-04  8.50e+03 
422000| 3.45e+02  5.30e-05  1.42e+03 -7.44e+08  2.03e-04  8.50e+03 
422250| 3.44e+02  5.32e-05  1.43e+03 -7.44e+08  2.03e-04  8.50e+03 
422500| 3.44e+02  5.37e-05  1.42e+03 -7.43e+08  2.03e-04  8.51e+03 
422750| 3.43e+02  5.37e-05  1.43e+03 -7.43e+08  2.03e-04  8.51e+03 
423000| 3.43e+02  5.38e-05  1.43e+03 -7.43e+08  2.03e-04  8.52e+03 
423250| 3.42e+02  5.42e-05  1.43e+03 -7.43e+08  2.03e-04  8.52e+03 
423500| 3.42e+02  5.43e-05  1.44e+03 -7.43e+08  2.03e-04  8.52e+03 
423750| 4.99e+05  1.44e+02  1.13e+04 -7.28e+08  2.03e-04  8.53e+03 
424000| 3.41e+02  5.46e-05  1.45e+03 -7.42e+08  2.03e-04  8.53e+03 
424250| 3.40e+02  5.46e-05  1.45e+03 -7.42e+08  2.03e-04  8.53e+03 
424500| 3.40e+02  5.47e-05  1.45e+03 -7.42e+08  2.03e-04  8.54e+03 
424750| 3.39e+02  5.49e-05  1.46e+03 -7.42e+08  2.03e-04  8.54e+03 
425000| 3.39e+02  5.50e-05  1.46e+03 -7.42e+08  2.03e-04  8.55e+03 
425250| 3.38e+02  5.53e-05  1.46e+03 -7.42e+08  2.03e-04  8.55e+03 
425500| 3.38e+02  5.54e-05  1.46e+03 -7.41e+08  2.03e-04  8.55e+03 
425750| 3.37e+02  5.57e-05  1.47e+03 -7.41e+08  2.03e-04  8.56e+03 
426000| 3.37e+02  5.59e-05  1.47e+03 -7.41e+08  2.03e-04  8.56e+03 
426250| 3.36e+02  5.60e-05  1.48e+03 -7.41e+08  2.03e-04  8.57e+03 
426500| 5.07e+06  1.46e+03  2.50e+04 -6.98e+08  2.03e-04  8.57e+03 
426750| 3.35e+02  5.64e-05  1.48e+03 -7.41e+08  2.03e-04  8.57e+03 
427000| 3.35e+02  5.64e-05  1.48e+03 -7.40e+08  2.03e-04  8.58e+03 
427250| 3.35e+02  5.64e-05  1.49e+03 -7.40e+08  2.03e-04  8.58e+03 
427500| 3.34e+02  5.69e-05  1.49e+03 -7.40e+08  2.03e-04  8.58e+03 
427750| 3.34e+02  5.70e-05  1.49e+03 -7.40e+08  2.03e-04  8.59e+03 
428000| 3.33e+02  5.71e-05  1.50e+03 -7.40e+08  2.03e-04  8.59e+03 
428250| 3.33e+02  5.73e-05  1.50e+03 -7.40e+08  2.03e-04  8.60e+03 
